# Italy expansion photo credits (Wikimedia Commons, CC/PD licensed)
# public path | Commons file | license | author

highlights/siracusa-5.jpg | https://commons.wikimedia.org/wiki/File:Lungomare_Alfeo_and_Fonte_Aretusa._Siracusa,_Italy.jpg | CC BY-SA 3.0 | Ввласенко
highlights/sirmione-1.jpg | https://commons.wikimedia.org/wiki/File:Castello_Scaligero_lato_Sud_di_Sirmione.jpg | CC BY-SA 4.0 | <a href="//commons.wikimedia.org/wiki/File:Emblem-camera.svg"
highlights/sirmione-2.jpg | https://commons.wikimedia.org/wiki/File:Grotte_di_Catullo_H_Sirmione.jpg | CC BY-SA 4.0 | <a href="//commons.wikimedia.org/wiki/File:Emblem-camera.svg"
highlights/sirmione-3.jpg | https://commons.wikimedia.org/wiki/File:Jamaica_Beach_Sirmione.jpg | CC BY-SA 4.0 | Airb97
highlights/sirmione-4.jpg | https://commons.wikimedia.org/wiki/File:Hafen_-_Sirmione.JPG | CC BY 3.0 | Jan Sende
highlights/sorrento-1.jpg | https://commons.wikimedia.org/wiki/File:Piazza_Tasso_-_Sorrento_BW_2013-05-12.jpg | CC BY-SA 3.0 | Berthold Werner
highlights/sorrento-2.jpg | https://commons.wikimedia.org/wiki/File:View_of_Marina_Grande_from_SS145_at_golden_hour,_Sorrento,_2010.jpg | CC0 | DimiTalen
highlights/sorrento-3.jpg | https://commons.wikimedia.org/wiki/File:View_of_beach_huts_at_the_port_of_Sorrento,_from_Villa_Comunale,_2010.jpg | CC0 | DimiTalen
highlights/sorrento-4.jpg | https://commons.wikimedia.org/wiki/File:Valle_dei_Mulini_(Sorrento)_1.JPG | CC BY-SA 3.0 | Mentnafunangann
highlights/stresa-1.jpg | https://commons.wikimedia.org/wiki/File:Isola_Bella_Palazzo_Borromeo_da_Baveno.JPG | CC0 | Torsade de Pointes
highlights/stresa-2.jpg | https://commons.wikimedia.org/wiki/File:Lago_Maggiore_Isola_Superiore_from_Isola_Bella.jpg | CC BY-SA 4.0 | Isiwal
highlights/stresa-3.jpg | https://commons.wikimedia.org/wiki/File:Isola_Madre_Garden.jpg | CC BY-SA 4.0 | Dominik Landwehr
highlights/stresa-4.jpg | https://commons.wikimedia.org/wiki/File:Lago_Maggiore_from_Monte_Mottarone_(28960167103).jpg | CC BY-SA 2.0 | Les Olson
highlights/taormina-1.jpg | https://commons.wikimedia.org/wiki/File:Teatro_Antico_di_Taormina_(44895386195).jpg | CC BY 2.0 | Radek Kucharski from Warsaw, Poland
highlights/taormina-2.jpg | https://commons.wikimedia.org/wiki/File:Isola_Bella_Island_Taormina_Sicily_09.jpg | CC BY 4.0 | Scott Wylie
highlights/taormina-3.jpg | https://commons.wikimedia.org/wiki/File:Corso_Umberto_Taormina_-_panoramio.jpg | CC BY-SA 3.0 | trolvag
highlights/taormina-4.jpg | https://commons.wikimedia.org/wiki/File:Taormina_BW_2025-04-27_14-13-52.jpg | CC BY-SA 4.0 | Berthold Werner
highlights/taormina-5.jpg | https://commons.wikimedia.org/wiki/File:Mount_Etna_2024_25.jpg | CC BY 4.0 | Cayambe
highlights/trieste-1.jpg | https://commons.wikimedia.org/wiki/File:Ayuntamiento,_Trieste,_Italia,_2017-04-15,_DD_10.jpg | CC BY-SA 4.0 | Diego Delso
highlights/trieste-2.jpg | https://commons.wikimedia.org/wiki/File:Castello_di_Miramare.JPG | CC BY-SA 3.0 | Adiel lo
highlights/trieste-3.jpg | https://commons.wikimedia.org/wiki/File:Ponte_Rosso_-_Canal_Grande_-_Trieste.JPG | CC BY-SA 3.0 | Andou
highlights/trieste-4.jpg | https://commons.wikimedia.org/wiki/File:Castello_di_San_Giusto_01.jpg | CC BY-SA 4.0 | Marchetto da Trieste
highlights/trieste-5.jpg | https://commons.wikimedia.org/wiki/File:Sailing_Boat,_Molo_Audace,_Trieste.JPG | CC BY-SA 3.0 | Andou
highlights/tropea-1.jpg | https://commons.wikimedia.org/wiki/File:Tropea_-_Santa_Maria_dell'Isola_-_2.jpg | CC BY-SA 4.0 | Benjamin Smith
highlights/tropea-2.jpg | https://commons.wikimedia.org/wiki/File:Beach_in_Tropea_-_Calabria_-_Italy_-_July_17th_2013_-_02.jpg | CC BY-SA 3.0 | Norbert Nagel
highlights/tropea-3.jpg | https://commons.wikimedia.org/wiki/File:Palaces_of_the_old_town_of_Tropea_perched_on_a_Cliff_overlooking_the_beach_below_-_Province_of_Vibo_Valentia,_Calabria,_Italy.jpg | CC BY-SA 3.0 | The original uploader was Luigino at <a href="https://en.wikipedia.org/wiki/it:" class="extiw" title
highlights/tropea-4.jpg | https://commons.wikimedia.org/wiki/File:Tropea,_Cattedrale_(02).jpg | CC BY 3.0 | Bayreuth2009
cities/ferrara.jpg | https://commons.wikimedia.org/wiki/File:Ferrara,_cattedrale_di_San_Giorgio_(08).jpg | CC BY-SA 4.0 | Gianni Careddu
cities/mantua.jpg | https://commons.wikimedia.org/wiki/File:Tramonto_su_Mantova.jpg | CC BY-SA 4.0 | Daniele Sala Photography ©
cities/urbino.jpg | https://commons.wikimedia.org/wiki/File:Urbino_-_Comune_di_Urbino_-_Panorama_-_2024-09-24_19-35-54_001.jpg | CC BY-SA 4.0 | Terragio67
cities/vicenza.jpg | https://commons.wikimedia.org/wiki/File:Piazza_dei_Signori_(Vicenza).jpg | CC BY-SA 4.0 | Didier Descouens
highlights/ferrara-1.jpg | https://commons.wikimedia.org/wiki/File:Ferrara_Castello_Estense_28mar06_01.jpg | CC BY-SA 2.5 | Marcok - it.wikipedia.org
highlights/ferrara-2.jpg | https://commons.wikimedia.org/wiki/File:Ferrara,_cattedrale_di_San_Giorgio_(04).jpg | CC BY-SA 4.0 | Gianni Careddu
highlights/ferrara-3.jpg | https://commons.wikimedia.org/wiki/File:01_Palazzo_dei_Diamanti_-_Ferrara.jpg | CC BY-SA 2.5 | Lungoleno
highlights/ferrara-4.jpg | https://commons.wikimedia.org/wiki/File:Mura_di_Ferrara_00.jpg | CC BY-SA 4.0 | Nicola Quirico
highlights/ferrara-5.jpg | https://commons.wikimedia.org/wiki/File:Ferrara,_Via_delle_Volte_(3).jpg | CC BY-SA 4.0 | Palickap
highlights/mantua-1.jpg | https://commons.wikimedia.org/wiki/File:Mantoue_palais_ducal.jpg | CC BY-SA 4.0 | Velvet
highlights/mantua-2.jpg | https://commons.wikimedia.org/wiki/File:Palazzo_Te_Mantova_4.jpg | CC BY-SA 3.0 | Marcok
highlights/mantua-3.jpg | https://commons.wikimedia.org/wiki/File:Mantova-basilica_di_sant'andrea-cupola.jpg | CC BY-SA 3.0 | Davide Papalini
highlights/mantua-4.jpg | https://commons.wikimedia.org/wiki/File:Mantova_Piazza_delle_Erbe_4.jpg | CC BY-SA 4.0 | Zairon
highlights/mantua-5.jpg | https://commons.wikimedia.org/wiki/File:Mantova_-_Castello_di_San_Giorgio_-_panoramio.jpg | CC BY-SA 3.0 | Andrea Albini
highlights/urbino-1.jpg | https://commons.wikimedia.org/wiki/File:Courtyard_of_the_Ducal_Palace_of_Urbino,_Italy.jpg | CC0 | Julian Lupyan
highlights/urbino-2.jpg | https://commons.wikimedia.org/wiki/File:Urbino,_casa_di_raffello_02.JPG | CC BY-SA 3.0 | sailko
highlights/urbino-3.jpg | https://commons.wikimedia.org/wiki/File:Urbino_-_Duomo_di_Urbino_-_Visto_da_via_Puccinotti_(1)_-_2024-09-23_16-14-34_001.jpg | CC BY-SA 4.0 | Terragio67
highlights/urbino-4.jpg | https://commons.wikimedia.org/wiki/File:Urbino_Fortezza_Albornoz.JPG | CC BY-SA 4.0 | Limoncellista
highlights/vicenza-1.jpg | https://commons.wikimedia.org/wiki/File:Interior_of_Teatro_Olimpico_(Vicenza)_scena_.jpg | CC BY-SA 4.0 | Didier Descouens
highlights/vicenza-2.jpg | https://commons.wikimedia.org/wiki/File:Basilica_Palladiana_(Vicenza)_-_facade_on_Piazza_dei_signori.jpg | CC BY-SA 4.0 | Didier Descouens
highlights/vicenza-3.jpg | https://commons.wikimedia.org/wiki/File:07-Villa-Rotonda-Palladio.jpg | CC BY-SA 4.0 | Quinok
highlights/vicenza-4.jpg | https://commons.wikimedia.org/wiki/File:View_of_Vicenza_from_Santuario_della_Madonna_di_Monte_Berico._Italy.jpg | CC BY-SA 3.0 | Ввласенко/Volodymyr Vlasenko
highlights/vicenza-5.jpg | https://commons.wikimedia.org/wiki/File:Vicenza,_Corso_Palladio_(1).jpg | CC BY-SA 4.0 | Palickap
cities/positano.jpg | https://commons.wikimedia.org/wiki/File:Positano_(Italy)_03.jpg | CC BY 4.0 | Bernard Gagnon
highlights/positano-1.jpg | https://commons.wikimedia.org/wiki/File:Blick_auf_die_Spiaggia_Grande_(Positano)_von_der_Via_Cristoforo_Colombo_-_02.jpg | CC0 | Rudolfo Kithera
highlights/positano-2.jpg | https://commons.wikimedia.org/wiki/File:Santa_Maria_Assunta_(Positano)_02.jpg | CC BY 4.0 | Bernard Gagnon
highlights/positano-3.jpg | https://commons.wikimedia.org/wiki/File:Sentiero_degli_Dei_15_Campania.jpg | CC BY-SA 3.0 | <a href="//commons.wikimedia.org/wiki/File:Emblem-camera.svg"
highlights/positano-4.jpg | https://commons.wikimedia.org/wiki/File:Positano_-_Fornillo_Beach.jpg | CC BY-SA 4.0 | Mihael Grmek
highlights/positano-5.jpg | https://commons.wikimedia.org/wiki/File:Positano_at_dusk,_Amalfi_Coast,_Italy.jpg | CC BY 2.0 | Eric Hossinger
